TurboBoost,KERS_Charge,KERS_CurrentKJ,DRS_Enabled,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
0.6496841226490158,1.7949182251442384,-0.8481622515262677,1.9977060963042423,1765206854,6,39287.578,1,False
0.6519146459367873,1.7880282579386684,-0.8417220105837426,1.9977060963042423,1765206854,6,39295.715,1,False
0.6541451692245588,1.7811382907330986,-0.8354686516328537,1.9977060963042423,1765206854,6,39304.199,1,False
0.6563756925123313,1.7742483235275288,-0.8290284106903287,1.9977060963042423,1765206854,6,39312.125,1,False
0.6586062158001028,1.767358356321959,-0.8226025452856218,1.9977060963042423,1765206854,6,39320.293,1,False
0.6608367390878743,1.760468389116389,-0.8163635618725508,1.9977060963042423,1765206854,6,39327.941,1,False
0.6630672623756458,1.7535784219108193,-0.8099376964678441,1.9977060963042423,1765206854,6,39336.254,1,False
0.6630672623756458,1.7466884547052495,-0.8036987130547728,1.9977060963042423,1765206854,6,39344.277,1,False
0.6652977856634184,1.7397984874996795,-0.7972728476500662,1.9977060963042423,1765206854,6,39352.609,1,False
0.6675283089511899,1.7329085202941097,-0.7908469822453593,1.9977060963042423,1765206854,6,39360.551,1,False
0.6697588322389613,1.7191285858829701,-0.7844211168406526,1.9977060963042423,1765206855,6,39369.336,1,False
0.4846253993539066,1.7535784219108193,-0.7797346915119403,-0.5005741344284832,1765206855,6,39377.371,1,False
0.23257626783569874,1.8086981595553773,-0.7788146570915795,-0.5005741344284832,1765206855,6,39385.438,1,False
0.029598648648468978,1.863817897199936,-0.7786996527890345,-0.5005741344284832,1765206855,6,39393.16,1,False
-0.15553478423658676,1.9189376348444946,-0.7786996527890345,-0.5005741344284832,1765206855,6,39400.086,1,False
-0.325054554107239,1.9671674052834835,-0.7786996527890345,-0.5005741344284832,1765206855,6,39407.012,1,False
-0.4878827541145767,2.0153971757224722,-0.7786996527890345,-0.5005741344284832,1765206855,6,39412.973,1,False
-0.6440193842586,2.049847011750322,-0.7786996527890345,-0.5005741344284832,1765206855,6,39419.535,1,False
-0.8559190965969162,2.0911868149837405,-0.7786996527890345,-0.5005741344284832,1765206855,6,39425.258,1,False
-1.0388220061942,2.12563665101159,-0.7786996527890345,-0.5005741344284832,1765206855,6,39430.852,1,False
-1.2284164856547988,2.1669764542450087,-0.7786996527890345,-0.5005741344284832,1765206856,6,39435.762,1,False
-1.3287900336045273,2.1876463558617183,-0.7786996527890345,-0.5005741344284832,1765206856,6,39440.715,1,False
-1.5362286993673,2.222096191889568,-0.7786996527890345,-0.5005741344284832,1765206856,6,39445.047,1,False
-1.7414368418423014,2.2289861590951374,-0.7786996527890345,-0.5005741344284832,1765206856,6,39449.371,1,False
-1.9823333569216501,2.2289861590951374,-0.7786996527890345,-0.5005741344284832,1765206856,6,39453.172,1,False
-2.0403269624037157,2.2289861590951374,-0.7786996527890345,-0.5005741344284832,1765206856,6,39456.93,1,False
-1.6455243404681157,2.2289861590951374,-0.7780383780494002,-0.5005741344284832,1765206856,6,39460.547,1,False
-1.2886406144246358,2.2289861590951374,-0.7769458371752219,-0.5005741344284832,1765206856,6,39464.258,1,False
-1.1035071815395805,2.2289861590951374,-0.7756807898472259,-0.5005741344284832,1765206856,6,39467.879,1,False
-1.2417996253814292,2.2289861590951374,-0.775479532317772,-0.5005741344284832,1765206856,6,39471.551,1,False
-1.4559298610075169,2.2289861590951374,-0.7754507812421357,-0.5005741344284832,1765206857,6,39474.789,1,False
-1.6589074801947463,2.2289861590951374,-0.7754507812421357,-0.5005741344284832,1765206857,6,39477.98,1,False
-1.895342948698552,2.2289861590951374,-0.7754507812421357,-0.5005741344284832,1765206857,6,39480.926,1,False
-1.9711807404827917,2.2289861590951374,-0.7754507812421357,-0.5005741344284832,1765206857,6,39483.516,1,False
